_id,text_id,content,type
d26f80a8-bbfb-4eec-a1f4-991568301b8c,275811ae-bb7a-4db6-b7af-feab322274c3,如作極惡難容諸重罪 <br> 須依有力勇者脫諸怖 <br> 若於誰人歸投即蒙救 <br> 諸謹畏者於彼何不歸,source
7db8dc97-bc78-426d-ac38-7b5b8f0046cc,275811ae-bb7a-4db6-b7af-feab322274c3,菩提妙心猶如劫盡火 <br> 剎那能焚諸罪盡無餘 <br>是故發心功德量無邊 <br> 慈氏依怙廣為善財說,source
4b615efd-70cf-4e65-9f9b-cd19c28572a5,275811ae-bb7a-4db6-b7af-feab322274c3,總攝而言菩提心 <br> 應知有二種差別 <br> 謂即發起菩提願 <br> 及與趣入菩提行,source
3fdab7c3-ce03-4f3a-8e17-d99d49b977d6,275811ae-bb7a-4db6-b7af-feab322274c3,如人欲行與趣行 <br> 差別如何易了知 <br> 如其次第願行別 <br> 智者當知亦如是,source
a0291790-6bb2-498d-b59c-784d9c8d1a4f,275811ae-bb7a-4db6-b7af-feab322274c3,願菩提心雖亦能 <br> 於生死中興大果 <br> 然不如行菩提心 <br> 出生福德恒無盡,source
3c8c1522-c4e8-48f9-82ab-d8c343c17b9b,275811ae-bb7a-4db6-b7af-feab322274c3,普為無邊有情界 <br> 悉皆解脫安隱故 <br> 發心堅固無退轉 <br> 何時真發如是心,source
d34286f7-2424-486d-8410-a73326cae105,275811ae-bb7a-4db6-b7af-feab322274c3,即當從於彼時起 <br> 縱令倚臥行放逸 <br> 福德勢力流無盡 <br> 量等虛空遍出生,source
72bad292-a7e3-4770-9690-d8cca169b3a8,275811ae-bb7a-4db6-b7af-feab322274c3,此有經文可為證 <br> 出於妙臂請問經 <br>為利小心有情故 <br> 如來歡喜親宣說,source
8b41733c-5c59-4933-bb4b-764b2c7f93e8,275811ae-bb7a-4db6-b7af-feab322274c3,若人但略一思維 <br> 欲為有情除首疾 <br> 亦為具足饒益想 <br> 所有福德亦無量,source
b0bda5e6-90e9-498b-a605-a0f70dc8190b,275811ae-bb7a-4db6-b7af-feab322274c3,況為別別眾有情 <br> 各欲為除無量苦 <br> 無量功德各成辦 <br> 其為福德何待言,source
ebd89f59-6c92-4aa1-91a4-626c367843b5,275811ae-bb7a-4db6-b7af-feab322274c3,縱令若父或若母 <br> 孰有如斯饒益心 <br>諸天仙人梵行者 <br> 寧有何人心似此,source
5e0ed6ba-07ff-4783-b1f2-884ac1d82366,275811ae-bb7a-4db6-b7af-feab322274c3,彼諸有情於往昔 <br> 為自利故如是心 <br> 夢中尚未暫夢見 <br> 此利他心從何生,source
da0bf629-b093-411c-8b77-6b5814df4e25,275811ae-bb7a-4db6-b7af-feab322274c3,反是絕不求自利 <br> 唯為利益諸有情 <br> 殊勝菩提心妙寶 <br> 空前希有始誕生,source
e1f7a14f-8ab9-414a-9ceb-2e4d9b28455b,275811ae-bb7a-4db6-b7af-feab322274c3,一切有情喜樂因 <br> 有情諸苦普療藥 <br> 菩提妙心福云何 <br> 於彼以何量可測,source
c21ac2f7-f3c9-4755-9932-e8af899899d0,275811ae-bb7a-4db6-b7af-feab322274c3,僅唯發起饒益心 <br> 猶勝供養諸如來 <br>況於無餘眾有情 <br> 勤作利益安樂事,source
874bf32f-6201-49b1-811b-fa4e3f5229a8,275811ae-bb7a-4db6-b7af-feab322274c3,心欲捨離諸苦痛 <br> 現於諸苦轉趣近 <br> 雖欲安樂而愚昧 <br> 摧壞己樂如仇人,source
4ce08f1b-b727-4e0c-bf34-9c710fafbe54,275811ae-bb7a-4db6-b7af-feab322274c3,若人匱乏安樂具 <br> 具足眾多痛苦事 <br> 誰以諸樂令滿足 <br> 復為斷除諸苦痛,source
3a52b962-5473-47dc-89e1-5b31b382da3d,275811ae-bb7a-4db6-b7af-feab322274c3,愚癡暗昧能遣除 <br> 如此善心何能匹 <br> 如斯善友何可得 <br> 如斯福德何能及,source
992d0cac-7a69-4aa0-a3c6-10f645457ec5,275811ae-bb7a-4db6-b7af-feab322274c3,或為受恩作酬報 <br> 彼亦尚應獲稱揚 <br> 況為眾生不請友 <br> 菩提薩埵何待言,source
b84eb25b-313b-4d5e-93f5-c34a302969ab,275811ae-bb7a-4db6-b7af-feab322274c3,於少有情作摶食 <br> 剎那施與一餔醊 <br> 輕心嗟來半日施 <br> 世人敬讚猶稱善,source
cc5d5dd7-55ba-429a-be39-484173e986a0,275811ae-bb7a-4db6-b7af-feab322274c3,況於無邊諸有情 <br> 無上菩提大安樂 <br> 隨心所欲悉圓滿 <br> 恒時施與何待言,source
85c4a77c-e1fd-4e07-ac93-ef32b56a6ba0,275811ae-bb7a-4db6-b7af-feab322274c3,如是佛子大施主 <br> 若誰於彼起惡心 <br> 佛言隨其心念數 <br> 當墮泥犁爾許劫,source
e6a3fab2-bce4-44ef-a166-8eea234ab1ec,275811ae-bb7a-4db6-b7af-feab322274c3,若誰於彼生淨信 <br> 其果如前信轉增 <br>於諸佛子極珍重 <br> 罪垢不生善自增,source
121c37e3-265e-4251-9e1e-3834e750166f,275811ae-bb7a-4db6-b7af-feab322274c3,誰具勝義妙寶心 <br> 於彼之身當敬禮 <br>縱損彼者猶霑樂 <br> 安樂生處我皈依,source
4c5f5164-79f2-4e51-9e76-4695da10f4cf,275811ae-bb7a-4db6-b7af-feab322274c3,入菩薩行論讚菩提心功德品第一竟,source
f174ea9e-247e-46f9-9156-76dd2b8c4b9e,275811ae-bb7a-4db6-b7af-feab322274c3,為應受持如是妙寶心 <br> 於諸如來正法菩薩心 <br> 殊勝三寶清淨無垢染 <br> 功德大海勝妙供品陳,source
c9f593d1-2939-4d95-979e-2ac0da75f300,275811ae-bb7a-4db6-b7af-feab322274c3,盡其所有妙花嘉果 <br> 盡其所有良藥百味俱 <br> 盡其所有希世諸珍奇 <br> 盡其所有悅意妙香水,source
4dd4559e-3a09-4ff2-ad20-22fc3ac89c96,275811ae-bb7a-4db6-b7af-feab322274c3,如是乃至妙寶七金山 <br> 園林寂靜景物宜人地 <br> 嘉樹奇花絢爛色莊嚴 <br> 繁柯美實茂密枝葉垂,source
73117df1-56e9-407b-8bc8-009e0539577a,275811ae-bb7a-4db6-b7af-feab322274c3,天龍世間俱生和合香 <br> 如意寶樹七珍飾林苑 <br> 自然香稻不由耕稼生 <br> 種種莊嚴堪為供養具,source
a37a394d-2dac-4520-9523-efa1ee8aaee2,275811ae-bb7a-4db6-b7af-feab322274c3,明湖清沼灼灼發芙蕖 <br> 鳧雁和鳴妙音極哀雅 <br>遍虛空界廣博無邊際 <br> 所有一切無主執持物,source
c397a3e8-13ff-4c83-8971-19019079557d,275811ae-bb7a-4db6-b7af-feab322274c3,慧心攝取善巧而獻陳 <br> 殊勝士夫能仁諸佛子 <br> 清淨功德生處大悲心 <br> 願祈愍念於我垂納受,source
ddce06c3-4239-45ee-a296-7e85f5c26317,275811ae-bb7a-4db6-b7af-feab322274c3,今我福德不具極困貧 <br> 別餘供具資財悉非有 <br> 依怙惟為他義作慇勤 <br> 饒益我故神力祈受享,source
39215f8d-0695-442d-bde4-c9dda35503b3,275811ae-bb7a-4db6-b7af-feab322274c3,我於一切諸佛佛子前 <br> 盡我身心無餘志誠獻 <br>祈諸殊勝勇識咸攝受 <br> 至心願為諸尊作臣民,source
da789b58-9e83-4239-8c1e-fdb2a6790a81,275811ae-bb7a-4db6-b7af-feab322274c3,我由諸尊咸作攝持故 <br> 饒益有情不怖生死輪 <br>往昔眾罪清淨得超脫 <br> 別餘罪垢此後不再生,source
7a87a4b8-1844-448d-a911-1c5402d30d05,275811ae-bb7a-4db6-b7af-feab322274c3,浴殿香薰旃檀氣芬馥 <br> 水晶佈地晃耀色晶瑩 <br> 眾寶軒楹輝煌悅人意 <br> 珍珠華蓋垂履燦光明,source
a7f551d6-ac6c-41a2-91d1-4d329e4dd77e,275811ae-bb7a-4db6-b7af-feab322274c3,於諸如來及諸如來子 <br> 奉獻眾多充盈妙寶瓶 <br> 善盛悅意妙香甘露水 <br> 妙歌天樂無量浴具陳,source
db93976e-2dd9-4603-ac03-347c7e62d08e,275811ae-bb7a-4db6-b7af-feab322274c3,無比天衣清潔離垢染 <br> 妙香沾灑塗拭如來身 <br>次復於諸聖身敬奉獻 <br> 芬馥天衣妙色善染成,source
1598f991-aa1b-4b0b-aded-8e658d9a34f0,275811ae-bb7a-4db6-b7af-feab322274c3,並及種種輕柔妙天衣 <br>百千種類殊勝莊嚴等 <br> 奉獻莊嚴大行普賢王 <br> 聖妙吉祥觀世音自在,source
1d65870b-630a-435f-9eb5-dbf9060448b0,275811ae-bb7a-4db6-b7af-feab322274c3,香氣芬騰遍滿三千界 <br> 以諸妙香塗抹如來身 <br> 如煉純金磨瑩露光彩 <br> 威光赫奕瞻仰諸能仁,source
71c1f83a-00b3-4b33-8cfb-032cbe315192,275811ae-bb7a-4db6-b7af-feab322274c3,於諸能仁自在勝供境 <br> 曼陀羅花妙蓮優鉢羅 <br> 種種端嚴美妙悅人意 <br> 芬芳妙花環鬘作供陳,source
c91dc452-0ec5-473d-916d-6dfa908badab,275811ae-bb7a-4db6-b7af-feab322274c3,次復奉獻奪意殊妙香 <br> 遍滿虛空湧聚妙香雲 <br>餚饌羹湯善調具百味 <br> 種種天廚妙善悉進呈,source
42350135-9c11-4505-baea-a62c5e58a054,275811ae-bb7a-4db6-b7af-feab322274c3,次復奉獻眾寶燈明炬 <br> 金色蓮花環鬘次第陳 <br>淨地無塵妙香善塗瑩 <br> 悅意雜花遍佈極芳馨,source
b01ad171-5c36-448c-a600-8c3c2ee38a3c,275811ae-bb7a-4db6-b7af-feab322274c3,無量宮殿妙香聞贊詠 <br> 珍寶莊嚴垂覆色晶瑩 <br> 遍滿虛空無量莊嚴具 <br> 悉皆奉獻大悲自性身,source
e9ee32ed-dfed-4ff3-9afc-52b6c4f01f1d,275811ae-bb7a-4db6-b7af-feab322274c3,眾寶莊嚴傘蓋純金柄 <br> 輪圍種種莊嚴可眾心 <br> 妙相端嚴見者咸愛樂 <br> 常時擎持奉上諸能仁,source
d57f2e3a-136e-47d1-a74b-fcc9e93823d1,275811ae-bb7a-4db6-b7af-feab322274c3,復以別餘供雲聚 <br> 並諸悅耳和雅音 <br> 解除有情諸苦痛 <br> 如雲普覆處處聞,source
09cb331b-21d1-449c-a143-74baed673949,275811ae-bb7a-4db6-b7af-feab322274c3,於諸正法勝妙寶 <br> 塔寺伽藍妙相嚴 <br> 普雨眾寶妙花雨 <br> 恒時不斷願降霖,source
778ac0b4-f94b-4e39-8b99-ea9e9aa700f3,275811ae-bb7a-4db6-b7af-feab322274c3,云何文殊師利等 <br> 於諸如來修供養 <br> 如來依怙佛子前 <br> 我今供養亦如是,source
6099e5f4-915b-4cba-9b9f-62d685a1e14f,275811ae-bb7a-4db6-b7af-feab322274c3,我於一切功德海 <br> 普以韻音支分海 <br> 讚揚悅耳妙音雲 <br> 一切如來定普聞,source
990b13b3-c562-462d-9f99-19cba3bd46ec,275811ae-bb7a-4db6-b7af-feab322274c3,三世如來一切佛 <br> 並諸妙法賢聖僧 <br> 盡其所有剎塵身 <br> 我今恭敬而頂禮,source
36f139dd-682b-42c8-aff6-f71750e0ac7c,275811ae-bb7a-4db6-b7af-feab322274c3,於諸菩提心所依 <br> 及諸塔廟我頂禮 <br>於諸和尚阿闍黎 <br> 持淨戒者我頂禮,source
1fcfea26-e30e-4c39-a932-fdcd0708317a,275811ae-bb7a-4db6-b7af-feab322274c3,乃至未證菩提間 <br> 於諸如來我皈依 <br>於諸正法菩薩僧 <br> 我今皈依亦如是,source
c0e8cdfe-ed16-4131-8929-409ae92a1475,275811ae-bb7a-4db6-b7af-feab322274c3,普於十方善安住 <br> 圓滿正覺諸菩薩 <br> 具足大悲諸聖前 <br> 合掌志心而啟請,source
46c03eb2-3e54-4c07-a910-8ab018a7153f,275811ae-bb7a-4db6-b7af-feab322274c3,從於無始生死來 <br> 或於今生或他世 <br> 無知自作諸罪愆 <br> 或復教他令作罪,source
15e28c07-d3a4-4ae8-877d-bd4209b59def,275811ae-bb7a-4db6-b7af-feab322274c3,愚癡擾亂所勝故 <br> 或見他作而隨喜 <br> 所作罪愆悉觀見 <br> 依怙尊前志心懺,source
4ab36128-48d7-445a-98d5-dd324ed95306,275811ae-bb7a-4db6-b7af-feab322274c3,我於殊勝三寶前 <br> 父母師長諸尊重 <br> 由煩惱門諸所作 <br> 身語意之一切罪,source
554134e3-eb5e-4979-97ae-9664170f5c47,275811ae-bb7a-4db6-b7af-feab322274c3,眾多過患集我身 <br> 極惡重罪難倖免 <br> 盡其所有諸罪愆 <br> 諸導師前求懺悔,source
21baa410-91c5-461f-bcb1-f731ddbca2ea,275811ae-bb7a-4db6-b7af-feab322274c3,我今罪垢未淨治 <br> 或遇災橫先時死 <br> 故欲解脫諸罪愆 <br> 定須速疾求皈救,source
aae4b5a9-ff31-4725-9204-3d6314a766cb,275811ae-bb7a-4db6-b7af-feab322274c3,死王倏忽難保信 <br> 已作未作不相待 <br> 有病無病悉齊等 <br> 命如朝露何可賴,source
57931561-8c55-42db-af3c-44c007f51d95,275811ae-bb7a-4db6-b7af-feab322274c3,悉當棄捨終離散 <br> 我於此理昧無知 <br> 分別親及非親故 <br> 造作種種諸罪業,source
d77df502-896e-4188-87b0-8b3e779eb787,275811ae-bb7a-4db6-b7af-feab322274c3,所謂非親畢竟無 <br> 所謂親愛亦非有 <br> 乃至我身性尚空 <br> 如是別餘何所有,source
c892993e-145e-42c5-b4b5-662a76e7c728,275811ae-bb7a-4db6-b7af-feab322274c3,宛如夢境之所經 <br> 景物班班曾親歷 <br> 彼彼皆成憶念境 <br> 逝者如斯不可見,source
999de11c-3652-41c8-8ae7-086c0bbb0ae3,275811ae-bb7a-4db6-b7af-feab322274c3,或復即於清醒時 <br> 眾多怨親悉亡逝 <br> 為彼所造眾罪業 <br> 極重難忍現在前,source
ddb0a609-c0b9-4199-8653-8f053966f489,275811ae-bb7a-4db6-b7af-feab322274c3,空言年命倏爾盡 <br> 無常之理未證知 <br> 愚癡貪慾瞋恚力 <br> 作諸眾罪難數計,source
8127ad84-67c2-4c0d-9ae0-d5e896f31b2e,275811ae-bb7a-4db6-b7af-feab322274c3,無間晝夜如逝水 <br> 年命消竭不暫留 <br>空乞延年何可得 <br> 人生安得長不朽,source
84d479d9-6ecf-4019-9027-13c038e9e549,275811ae-bb7a-4db6-b7af-feab322274c3,當我輾轉困床褥 <br> 縱多親友相環守 <br> 畢竟臨終命斷時 <br> 死苦唯吾一人受,source
9f6b92bc-f39a-4f19-99cf-a730b36f04f5,275811ae-bb7a-4db6-b7af-feab322274c3,墮落死王使者手 <br> 親知何補友何能 <br>時唯福業堪依怙 <br> 奈余片善亦未修,source
205dc759-3a29-4617-8dcf-b0d2748526e6,275811ae-bb7a-4db6-b7af-feab322274c3,哀余昔時由放逸 <br> 如斯怖畏非所謀 <br> 乃為無常現生事 <br> 造作眾多諸罪垢,source
61f28879-d9cd-4fc2-bc32-d9b187d7d622,275811ae-bb7a-4db6-b7af-feab322274c3,罪人斷肢赴刑場 <br> 牽引之時猶慞惶 <br> 況人吻燥眼根壞 <br> 宿業轉變見異物,source
947f241f-cd4d-4f3f-ae1a-97bc1951a8ed,275811ae-bb7a-4db6-b7af-feab322274c3,死王使者面猙獰 <br> 形象現前來攫捕 <br> 極大怖畏痛苦纏 <br> 衰損難堪何待言,source
61e18c45-8353-42d2-ac28-1c9ca2a1eba2,275811ae-bb7a-4db6-b7af-feab322274c3,哀呼誰能為救護 <br> 令我脫此大怖畏 <br> 瞠目倉皇睛肉露 <br> 四方狂顧求皈救,source
b95b1522-6bd0-4142-87c5-6a15ea17fb30,275811ae-bb7a-4db6-b7af-feab322274c3,若見四顧無可歸 <br> 嗒然自失心頹喪 <br> 若時無處可皈投 <br> 我於爾時當奈何,source
0c2573a7-80ed-46b6-8cea-501e25b15b74,275811ae-bb7a-4db6-b7af-feab322274c3,是故有情依怙尊 <br> 為護眾生勤精進 <br> 大力能除諸怖畏 <br> 即於現前應皈依,source
f68c7e07-7db3-4b4e-a92c-4bf2230c3d6c,275811ae-bb7a-4db6-b7af-feab322274c3,佛心證入微妙法 <br> 能除生死諸恐怖 <br> 菩提薩埵賢聖僧 <br> 正應皈依亦如是,source
2a1221e6-180d-4534-9b50-4e3d731c592e,275811ae-bb7a-4db6-b7af-feab322274c3,眾怖所逼極驚惶 <br> 我今皈命普賢王 <br> 復於文殊妙吉祥 <br> 自以此身為供獻,source
8d0fc990-8e1c-4cb3-b730-b7655bc0297a,275811ae-bb7a-4db6-b7af-feab322274c3,大悲心行無動轉 <br> 觀音自在依怙前 <br> 疾痛哀號聲慘切 <br> 懇求於我施救護,source
11f7c02d-c904-441f-91bb-e4cf4debb40e,275811ae-bb7a-4db6-b7af-feab322274c3,聖者虛空藏菩薩 <br> 地藏菩薩諸聖眾 <br> 一切大悲依怙前 <br> 志心呼籲求皈救,source
d072e909-e6a3-49ec-b6de-d53350c35f36,275811ae-bb7a-4db6-b7af-feab322274c3,死王使者最獰惡 <br> 見之恐怖四散逃 <br> 誰具威德能如是 <br> 持金剛手我皈依,source
80be328b-cf2d-4ccf-a0f5-78a2f124ecd6,275811ae-bb7a-4db6-b7af-feab322274c3,昔違諸尊教敕言 <br> 今見現前大怖畏 <br> 即今皈投諸聖前 <br> 願乞速除諸恐怖,source
c5111a4a-fe13-48ac-bbc6-3578fb4f3eed,275811ae-bb7a-4db6-b7af-feab322274c3,尋常病惱之所怖 <br> 猶當謹畏奉醫言 <br> 況復欲貪諸過患 <br> 百千重病常相逼,source
2458b421-d3aa-460b-b6dd-7a5ff803ea95,275811ae-bb7a-4db6-b7af-feab322274c3,即其一端亦已勝 <br> 盡陷閻浮所有人 <br> 若求他藥療諸病 <br> 遍訪十方終不得,source
4260d702-7c4c-4854-bb20-356cfa29ba01,275811ae-bb7a-4db6-b7af-feab322274c3,惟大醫王一切智 <br> 聖教拔苦盡無餘 <br> 若不依教而修行 <br> 是大愚癡可訶處,source
134d36e7-0581-47d9-9401-73dddb53ab35,275811ae-bb7a-4db6-b7af-feab322274c3,若遇尋常小坑坎 <br> 猶須謹畏毋輕翫 <br> 況臨長劫生死淵 <br> 一墮千尋何可忽,source
b8324394-4d7a-4aaf-a078-ba3d6787bb54,275811ae-bb7a-4db6-b7af-feab322274c3,謂爾許時可不死 <br> 坦然安住不應理 <br> 我身決定歸壞滅 <br> 死亡無時旦夕爾,source
0f5eb88b-7054-466a-aed1-6a055493890a,275811ae-bb7a-4db6-b7af-feab322274c3,誰能於我施無畏 <br> 決定於死得解脫 <br> 若無決能解救者 <br> 云何坦然安樂住,source
27bdfde6-4a12-4039-b97b-6143f587f05d,275811ae-bb7a-4db6-b7af-feab322274c3,昔所受用皆壞滅 <br> 所存於我今何有 <br> 而我於彼起貪著 <br> 違越上師教示言,source
7d245b34-8850-4d0c-aa3e-8e0474e21ff3,275811ae-bb7a-4db6-b7af-feab322274c3,今我身命尚存時 <br> 乃至親友皆遠離 <br> 獨行煢煢迷所往 <br> 從於不善眾苦生,source
6ed2c6a4-e90e-4537-b011-4c83ef892f50,275811ae-bb7a-4db6-b7af-feab322274c3,任何親友及非親 <br> 誰能定令脫彼苦 <br> 我心夙夜常不寧 <br> 恒念此理無暫捨,source
95c17b29-4372-40b6-b50a-62eef8b7ce70,275811ae-bb7a-4db6-b7af-feab322274c3,我由無知愚昧故 <br> 造作眾多自性罪 <br> 及彼俱有諸罪業 <br> 凡其所作一切罪,source
86bcdc4e-f395-4f8e-a00f-e061ceaeca80,275811ae-bb7a-4db6-b7af-feab322274c3,今對依怙聖目前 <br> 合掌思維諸苦怖 <br> 數數皈命恭敬禮 <br> 一切諸罪皆懺悔,source
3b82cb82-8064-4d75-8b54-8dd71610337f,275811ae-bb7a-4db6-b7af-feab322274c3,懇祈一切大導師 <br> 許我發露懺諸罪 <br> 此是不善不應為 <br> 從今我誓不再造,source
97eec02c-dc03-4866-b228-d7b058ba3fa6,275811ae-bb7a-4db6-b7af-feab322274c3,入菩薩行論懺悔品第二竟,source
4b85db28-cde9-4457-b531-07219f2ccb59,275811ae-bb7a-4db6-b7af-feab322274c3,一切有情惡趣苦 <br> 能令解脫諸善根 <br> 令受苦者安樂住 <br> 我心欣悅常隨喜,source
facdcb40-1b91-4063-827e-088d89a868cb,275811ae-bb7a-4db6-b7af-feab322274c3,成菩提因積諸善 <br> 我心於彼亦隨喜 <br> 有情脫離生死苦 <br> 決定解脫我隨喜,source
953fcb2b-378b-4cda-90ae-3f60ca1f93e2,275811ae-bb7a-4db6-b7af-feab322274c3,諸救護尊證菩提 <br> 諸菩薩地皆隨喜 <br> 令諸有情得安樂 <br> 發心妙善廣大海 <br> 於諸有情作饒益 <br> 我心欣悅常隨喜,source
d9525b72-80c1-42e0-bc5c-865bbec92ae3,275811ae-bb7a-4db6-b7af-feab322274c3,普於十方一切佛 <br> 合掌志心作祈請 <br> 為諸有情除苦暗 <br> 清然妙法光明炬,source
5bce3ff2-4642-460e-b9d6-7d3552623056,275811ae-bb7a-4db6-b7af-feab322274c3,諸佛若許入涅槃 <br> 合掌志心作祈請 <br> 勿盲一切眾生目 <br> 願住世間無數劫,source
c499ba72-e980-48c2-a54f-56ddc30e5843,275811ae-bb7a-4db6-b7af-feab322274c3,如是所修一切行 <br> 我今所積諸善根 <br> 以便迴向諸有情 <br> 悉令解除一切苦,source
1a57bc02-a470-4baa-8200-60aaa974ade2,275811ae-bb7a-4db6-b7af-feab322274c3,有情諸病所逼惱 <br> 乃至盡其病癒時 <br> 願我為醫或為藥 <br> 或為侍疾看病人,source
42f15411-a093-4b8e-8c56-50f005841f27,275811ae-bb7a-4db6-b7af-feab322274c3,若遇凶年飢饉劫 <br> 願我化身供飲食 <br> 降澍食飲如甘霖 <br> 普為有情除飢渴,source
fbac52bd-2f89-4766-9e72-2d138f79e5ba,275811ae-bb7a-4db6-b7af-feab322274c3,有情貧困乏資財 <br> 願我成為無盡藏 <br> 隨心所欲諸資具 <br> 莫不現前咸備陳,source
910d2b24-0599-48cf-82b3-71c329e6d6a7,275811ae-bb7a-4db6-b7af-feab322274c3,如是我身及受用 <br> 乃至三時諸善根 <br> 為成有情義利故 <br> 悉能施捨無顧惜,source
ab784bfc-2558-49f7-b897-6ff078eb6994,275811ae-bb7a-4db6-b7af-feab322274c3,一切能施得涅槃 <br> 為證涅槃始修行 <br>總攝一切佈施中 <br> 施諸有情最為勝,source
ccb17ed6-86cf-4c5c-81e0-bac1377c77c5,275811ae-bb7a-4db6-b7af-feab322274c3,我於一切有情前 <br> 此身已施自恣請 <br> 若殺若罵若捶楚 <br> 隨其所樂常順承,source
6c4906b0-5f90-4efd-86c1-f43abad285dd,275811ae-bb7a-4db6-b7af-feab322274c3,若於我身施詰難 <br> 或復以為調笑具 <br> 今我此身已施竟 <br> 於此何得復諍論,source
68b894e7-990e-4b90-a198-e9a250a0d4ef,275811ae-bb7a-4db6-b7af-feab322274c3,若於彼人無損害 <br> 唯命是聽悉順從 <br>願於何時緣我身 <br> 勿作些微無義事,source
c531fc07-2286-4a4d-8f52-ffba771d41fc,275811ae-bb7a-4db6-b7af-feab322274c3,願任何人緣我身 <br> 或生瞋惱或生信 <br> 即彼常時能轉變 <br> 為彼成辦眾事因,source
7566652d-ef34-437c-be96-c8529201313a,275811ae-bb7a-4db6-b7af-feab322274c3,若人於我作譏毀 <br> 或復於我作損惱 <br> 乃至施以罵辱言 <br> 願悉轉成菩提因,source
5f1a36f0-eab3-434d-8392-5966e506696b,275811ae-bb7a-4db6-b7af-feab322274c3,諸無依怙我為依 <br> 諸入道者我為導 <br> 諸欲渡者為舟楫 <br> 或為巨舸或橋樑,source
7b42cd5d-6276-4e0f-8cfd-ffb22bec5eb8,275811ae-bb7a-4db6-b7af-feab322274c3,求洲渚者為洲渚 <br> 求燈炬者為燈炬 <br> 求舍宅者為舍宅 <br> 有情欲役使我者 <br> 愿為僕使供驅走,source
4ecdbbe3-8166-4900-9868-1495ac31e879,275811ae-bb7a-4db6-b7af-feab322274c3,如意牟尼妙寶瓶 <br> 持明成就阿伽藥 <br> 隨欲出生如意樹 <br> 眾生所欲悉能成,source
