11,"སྲིད་པའི་སྡུག་བསྔལ་བརྒྱ་ཕྲག་གཞོམ་འདོད་ཅིང་།།<br>སེམས་ཅན་མི་བདེ་བསལ་བར་འདོད་པ་དང་།།<br>བདེ་མང་བརྒྱ་ཕྲག་སྤྱོད་<sup class=\footnote-marker\"">*</sup><i class=\""footnote\"">སྤྱོད་] N,Q སྤྱད་ | སྤྱོད་ chosen based on Sanskrit bhoktu <span class=\""text-quotation-style\"">to enjoy/experience</span> and supported by all commentaries <span class=\""text-quotation-style\"">KP,GDR,KS,TS</span> which consistently use སྤྱོད་</i>པར་འདོད་པས་ཀྱང་།།<br>བྱང་ཆུབ་སེམས་ཉིད་རྟག་ཏུ་གཏང་མི་བྱ།།",24cdcdec-60d9-4c6f-ad52-7a8e027ef1ae
12,བྱང་ཆུབ་སེམས་སྐྱེས་གྱུར་ན་སྐད་ཅིག་གིས།།<br>འཁོར་བའི་བཙོན་རར་བསྡམས་པའི་ཉམ་ཐག་རྣམས།།<br>བདེ་གཤེགས་རྣམས་ཀྱི་སྲས་ཞེས་བརྗོད་བྱ་ཞིང་།།<br>འཇིག་རྟེན་ལྷ་མིར་བཅས་པས་ཕྱག་བྱར་འགྱུར།།,9a3f4a1e-1ad3-4189-ac77-1aef90e9cf54
13,"གསེར་འགྱུར་རྩི་ཡི་རྣམ་པ་མཆོག་ལྟ་བུ<sup class=\footnote-marker\"">*</sup><i class=\""footnote\"">བུ] N,Q བུར། The reading བུ is supported by the Sanskrit source <span class=\""text-quotation-style\"">प्रतिमा</span> and commentaries KP, GDR, KS, and TS which all interpret it as ལྟ་བུ.</i>།།<br>མི་གཙང་ལུས་འདི་བླངས་ནས་རྒྱལ་བའི་སྐུ།།<br>རིན་ཆེན་རིན་<sup class=\""footnote-marker\"">*</sup><i class=\""footnote\"">རིན] C,P རིང་། The reading རིན is confirmed by Sanskrit अनर्घाम् <span class=\""text-quotation-style\"">priceless</span> and all commentaries' interpretations of རིན་ཐང་མེད་པ.</i>ཐང་མེད་པར་བསྒྱུར་བས་ན<sup class=\""footnote-marker\"">*</sup><i class=\""footnote\"">ན] F,G ཚན། The reading ན is supported by Sanskrit and the consistent interpretational pattern in all commentaries, particularly KP's བས་ན.</i>།།<br>བྱང་ཆུབ་སེམས་ཞེས་བྱ་བ་རབ་བརྟན་ཟུང<sup class=\""footnote-marker\"">*</sup><i class=\""footnote\"">ཟུང] C གཟུང་། The reading ཟུང is supported by the Sanskrit imperative गृह्णत and matches the imperative sense in all commentaries, especially KS's ཟུངས་ཤིག།</i>།།",cf83fae7-ca82-4d40-89be-6de63ad7ebad
14,"འགྲོ་བའི་དེད་དཔོན་གཅིག་པུ་ཚད་མེད་བློས།།<br>ལེགས་པར་ཡོངས་སུ་བརྟགས་ན་རིན་ཆེ་བས།།<br>འགྲོ་བའི་གནས་དང་བྲལ་བར་འདོད་པ་རྣམས།།<br>རིན་ཆེན་བྱང་ཆུབ་སེམས་ལེགས་བརྟན་པར་ཟུང་<sup class=\footnote-marker\"">*</sup><i class=\""footnote\"">ཟུང་] C གཟུང་; F,G ཟུངས་། The reading ཟུང་ is preferred as it matches the Sanskrit imperative गृह्णत and is supported by KP's gloss བཟུང་བར་བྱའོ། The variants གཟུང་ and ཟུངས་ appear to be later orthographic modifications.</i>།།",99d2154c-16b2-466c-b32a-aad664b3534c
15,དགེ་བ་གཞན་ཀུན་ཆུ་ཤིང་བཞིན་དུ་ནི།།<br>འབྲས་བུ་བསྐྱེད་ནས་ཟད་པར་འགྱུར་བ་ཉིད།།<br>བྱང་ཆུབ་སེམས་ཀྱི་ལྗོན་ཤིང་རྟག་པར་ཡང་།།<br>འབྲས་བུ་འབྱིན་པས་མི་ཟད་འཕེལ་བར་འགྱུར།།,ed0d9946-255d-4275-996c-1e42b3b83a66
16,"སྡིག་པ་ཤིན་ཏུ་མི་བཟད་བྱས་ན་ཡང་།།<br>དཔའ་ལ་བརྟེན་<sup class=\footnote-marker\"">*</sup><i class=\""footnote\"">བརྟེན་] C བསྟེན། KS's commentary reads བསྟེན་, but བརྟེན་ is preferred as it matches Sanskrit आश्रय and is supported by KP, GDR, and TS commentaries.</i>ནས་འཇིགས་པ་ཆེན་པོ་ལྟར།།<br>གང་ལ་བརྟེན་<sup class=\""footnote-marker\"">*</sup><i class=\""footnote\"">བརྟེན་] C བསྟེན། Sanskrit आश्रय supports བརྟེན་, which is also consistent with KP and TS commentaries.</i>ནས་ཡུད་ཀྱིས་སྒྲོལ་འགྱུར་བ།།<br>དེ་ལ་བག་ཅན་རྣམས་ཀྱིས་ཅིས་མི་བརྟེན<sup class=\""footnote-marker\"">*</sup><i class=\""footnote\"">བརྟེན་] C བསྟེན། The final བརྟེན་ is confirmed by Sanskrit आश्रीयते and the majority of commentaries. The consistent use of བརྟེན་ throughout the verse maintains the parallel construction.</i>།།",d26f80a8-bbfb-4eec-a1f4-991568301b8c
17,"དེས་ནི་དུས་མཐའི་མེ་བཞིན་སྡིག་ཆེན་རྣམས།།<br>སྐད་ཅིག་གཅིག་གིས་ངེས་པར་སྲེག་<sup class=\footnote-marker\"">*</sup><i class=\""footnote\"">སྲེག་] N,Q བསྲེག་</i>པར་བྱེད།།<br>དེ་ཡི་ཕན་ཡོན་དཔག་ཏུ་མེད་པ་དག།<br>བྱམས་མགོན་བློ་དང་ལྡན་པས་ནོར་བཟང་<sup class=\""footnote-marker\"">*</sup><i class=\""footnote\"">བཟང་] I བཟངས་</i>བཤད།།",7db8dc97-bc78-426d-ac38-7b5b8f0046cc
18,"བྱང་ཆུབ་སེམས་དེ་མདོར་བསྡུས་<sup class=\footnote-marker\"">*</sup><i class=\""footnote\"">མདོར་བསྡུས་] N,Q བསྡུ། Chosen reading བསྡུས་ supported by Sanskrit समासतः and commentary by KP མདོར་བསྡུ་ན། Commentary by GDR also supports མདོར་བསྡུས་ with ངོ་བོའི་སྒོ་ནས་མདོར་བསྡུས་ན།</i>ན།།<br>རྣམ་པ་གཉིས་སུ་ཤེས་བྱ་སྟེ།།<br>བྱང་ཆུབ་སྨོན་པའི་སེམས་དང་ནི།།<br>བྱང་ཆུབ་འཇུག་པ་ཉིད་ཡིན་ནོ།།",4b615efd-70cf-4e65-9f9b-cd19c28572a5
19,"འགྲོ་བར་འདོད་དང་འགྲོ་བ་ཡི།།<br>བྱེ་བྲག་ཇི་ལྟར་ཤེས་པ་ལྟར།།<br>དེ་བཞིན་མཁས་པས་འདི་གཉིས་ཀྱི<sup class=\footnote-marker\"">*</sup><i class=\""footnote\"">ཀྱི་] N,Q ཀྱིས། The reading ཀྱི་ is supported by Sanskrit genitive अनयोः and all major commentaries <span class=\""text-quotation-style\"">KP,GDR,KS,TS</span> which consistently use གཉིས་ཀྱི་. The variant ཀྱིས་ is likely a scribal error.</i>།།<br>བྱེ་བྲག་རིམ་བཞིན་ཤེས་པར་བྱ།།",3fdab7c3-ce03-4f3a-8e17-d99d49b977d6
20,"བྱང་ཆུབ་སྨོན་པའི་སེམས་ལས་ནི།།<br>འཁོར་ཚེ་<sup class=\footnote-marker\"">*</sup><i class=\""footnote\"">ཚེ་] C,F,G,P; ཚོ་ I. The reading ཚེ་ is confirmed by both the Sanskrit source <span class=\""text-quotation-style\"">संसारे</span> and all commentaries. KP explicitly glosses འཁོར་ཚེ་ as འཁོར་བ་འདིར་འཁོར་ཚེ་, while GDR reads འཁོར་བ་ན་གནས་པའི་ཚེ་. The variant ཚོ་ in I appears to be a scribal error.</i>འབྲས་བུ་ཆེ་འབྱུང་ཡང་།།<br>ཇི་ལྟར་འཇུག་པའི་སེམས་བཞིན་དུ།།<br>བསོད་ནམས་རྒྱུན་ཆགས་འབྱུང་བ་མིན།།",a0291790-6bb2-498d-b59c-784d9c8d1a4f
21,"གང་ནས་བཟུང་སྟེ་སེམས་ཅན་ཁམས།།<br>མཐའ་ཡས་རབ་ཏུ་དགྲོལ་<sup class=\footnote-marker\"">*</sup><i class=\""footnote\"">དགྲོལ་] «C» སྒྲོལ་; «N,Q» བསྒྲལ་ | Sanskrit प्रमोक्षणे supports དགྲོལ་ <span class=\""text-quotation-style\"">liberation</span>. Commentary KP also uses དགྲོལ་, while GDR uses སྒྲོལ་. The form དགྲོལ་ is preferred as it matches the Sanskrit causative form and is supported by most commentaries.</i>བའི་ཕྱིར།།<br>མི་ལྡོག་པ་ཡི་སེམས་ཀྱིས་སུ།།<br>སེམས་དེ་ཡང་དག་བླངས་གྱུར་པ།།",3c8c1522-c4e8-48f9-82ab-d8c343c17b9b
22,"དེང་<sup class=\footnote-marker\"">*</sup><i class=\""footnote\"">དེང་] C,N,Q དེ་ | དེང་ chosen based on Sanskrit ततःप्रभृति and supported by KP, GDR, KS and TS commentaries which all explain this as a temporal marker དེ་ནས་བཟུང་སྟེ་</i>ནས་བཟུང་སྟེ་གཉིད་ལོག་གམ།།<br>བག་མེད་གྱུར་ཀྱང་བསོད་ནམས་ཤུགས།།<br>རྒྱུན་མི་འཆད་པར་དུ་མ་ཞིག།<br>ནམ་མཁའ་མཉམ་པར་རབ་ཏུ་འབྱུང་།།",d34286f7-2424-486d-8410-a73326cae105
23,"འདི་ནི་འཐད་པ་དང་བཅས་པར།།<br>ལག་བཟངས་ཀྱིས་<sup class=\footnote-marker\"">*</sup><i class=\""footnote\"">ལག་བཟང་གིས་] C ལག་བཟངས་ཀྱིས་ N,Q ལགབཟངས་ཀྱིས་. Reading ལག་བཟངས་ཀྱིས་ is supported by the Sanskrit subaāhu and commentary KP's ལག་བཟངས་ཀྱིས་. The spelling with final -s better reflects the agentive case.</i>ནི་ཞུས་པ་ལས།།<br>དམན་མོས་སེམས་ཅན་དོན་གྱི་ཕྱིར།།<br>དེ་བཞིན་གཤེགས་པ་ཉིད་ཀྱིས་གསུངས།།",72bad292-a7e3-4770-9690-d8cca169b3a8
24,"སེམས་ཅན་རྣམས་ཀྱི་ཀླད་ནད་ཙམ།།<br>བསལ་ལོ་སྙམ་དུ་བསམས་ན་ཡང་།།<br>ཕན་འདོགས་བསམ་པ་དང་ལྡན་ཏེ<sup class=\footnote-marker\"">*</sup><i class=\""footnote\"">ལྡན་ཏེ་] C,N,Q ལྡན་དེ། Sanskrit हिताशयः supports reading ཏེ as an allative particle. All commentaries <span class=\""text-quotation-style\"">KP,GDR,KS,TS</span> consistently use ཏེ. The variant དེ appears to be a scribal error.</i>།།<br>བསོད་ནམས་དཔག་མེད་ལྡན་གྱུར་ན།།",8b41733c-5c59-4933-bb4b-764b2c7f93e8
25,སེམས་ཅན་རེ་རེའི་མི་བདེ་བ།།<br>དཔག་ཏུ་མེད་པ་བསལ་འདོད་ཅིང་།།<br>རེ་རེའང་ཡོན་ཏན་དཔག་མེད་དུ།།<br>བསྒྲུབ་པར་འདོད་པ་སྨོས་ཅི་དགོས།།,b0bda5e6-90e9-498b-a605-a0f70dc8190b
26,ཕའམ་ཡང་ན་མ་ཡང་རུང་།།<br>སུ་ལ་འདི་འདྲའི་ཕན་སེམས་ཡོད།།<br>ལྷ་དང་དྲང་སྲོང་རྣམས་ཀྱང་རུང་།།<br>ཚངས་པ་ལ་ཡང་འདི་ཡོད་དམ།།,ebd89f59-6c92-4aa1-91a4-626c367843b5
27,"སེམས་ཅན་དེ་དག་ཉིད་ལ་སྔོན།།<br>རང་གི་དོན་དུའང་<sup class=\footnote-marker\"">*</sup><i class=\""footnote\"">དོན་དུ་] N,Q དོན་དུའང་; The reading དོན་དུའང་ is supported by the Sanskrit api <span class=\""text-quotation-style\"">अपि</span> and all commentaries <span class=\""text-quotation-style\"">KP, GDR, KS, TS</span>. The particle ཡང་/འང་ corresponds to Sanskrit api and emphasizes the rhetorical force of the verse.</i>འདི་འདྲའི་སེམས།།<br>རྨི་ལམ་དུ་ཡང་མ་རྨིས་ན།།<br>གཞན་གྱི་དོན་དུ་ག་ལ་སྐྱེ།།",5e0ed6ba-07ff-4783-b1f2-884ac1d82366
28,"གཞན་དག་རང་གི་དོན་དུ་ཡང་།།<br>མི་འབྱུང་སེམས་ཅན་དོན་སེམས་གང་།།<br>སེམས་ཀྱི་རིན་ཆེན་ཁྱད་པར་འདི།།<br>སྔ་<sup class=\footnote-marker\"">*</sup><i class=\""footnote\"">སྔ་ན་] N,Q; སྔ་བླ་ན་. The reading སྔ་ན་ is supported by the Sanskrit अपूर्व and all commentaries <span class=\""text-quotation-style\"">KP,GDR,KS,TS</span> which interpret it as སྔར་སྐྱེ་མ་མྱོང་བ་ <span class=\""text-quotation-style\"">KP</span> and སྔ་ན་མེད་པ་. The variant སྔ་བླ་ན་ appears to be a scribal error.</i>ན་མེད་པའི་རྨད་ཅིག་འཁྲུངས།།",da0bf629-b093-411c-8b77-6b5814df4e25
29,"འགྲོ་བ་ཀུན་གྱི་དགའ་བའི་རྒྱུ།།<br>སེམས་ཅན་སྡུག་བསྔལ་རྩིར་གྱུར་པ།།<br>རིན་ཆེན་སེམས་ཀྱི་བསོད་ནམས་གང་།།<br>དེ་ལ་ཇི་ལྟར་གཞལ་གྱིས་ལང་<sup class=\footnote-marker\"">*</sup><i class=\""footnote\"">དེ་ལ་ཇི་ལྟར་གཞལ་གྱིས་ལང་] N,Q དེ་ལ་ཇི་ལྟར་གཞན་གྱིས་ལང་། The reading གཞལ་གྱིས་ is supported by the Sanskrit प्रमीयताम् <span class=\""text-quotation-style\"">to be measured</span> and all commentaries: KP explicitly glosses གཞལ་གྱིས་ as ཚད་ཀྱི་...གཞལ་གྱིས་; GDR has ཚད་...གཞལ་གྱིས་; KS gives བློས་...གཞལ་གྱིས་; TS preserves གཞལ་གྱིས་. The variant གཞན་གྱིས་ in N,Q appears to be a scribal error.</i>།།",e1f7a14f-8ab9-414a-9ceb-2e4d9b28455b
30,"ཕན་པར་བསམས་པ་ཙམ་གྱིས་ཀྱང་།།<br>སངས་རྒྱས་མཆོད་<sup class=\footnote-marker\"">*</sup><i class=\""footnote\"">སངས་རྒྱས་མཆོད་] F,G སངས་རྒྱས་མཆོད་༄༅། །རྒྱསམཆོད་. The reading སངས་རྒྱས་མཆོད་ is supported by the Sanskrit बुद्धपूजा and all commentaries <span class=\""text-quotation-style\"">KP, GDR, KS, TS</span>.</i>ལས་ཁྱད་འཕགས་ན།།<br>སེམས་ཅན་མ་ལུས་ཐམས་ཅད་ཀྱི།།<br>བདེ་དོན་བརྩོན་<sup class=\""footnote-marker\"">*</sup><i class=\""footnote\"">བརྩོན་] I བཙོན་. The reading བརྩོན་ is confirmed by Sanskrit उद्यम and supported by all commentaries, particularly KP's བརྩོན་པ་ and GDR's བརྩོན་པ་རྒྱ་ཆེན་པོ་.</i>པ་སྨོས་ཅི་དགོས།།",c21ac2f7-f3c9-4755-9932-e8af899899d0
31,"སྡུག་བསྔལ་འདོར་འདོད་སེམས་ཡོད་ཀྱང་།།<br>སྡུག་བསྔལ་ཉིད་ལ་མངོན་པར་རྒྱུ<sup class=\footnote-marker\"">*</sup><i class=\""footnote\"">རྒྱུག] Q བརྒྱུག། The reading རྒྱུག is supported by the Sanskrit abhidhāvanti <span class=\""text-quotation-style\"">\""run towards\""</span> and all commentaries. KP explicitly uses རྒྱུག, while GDR, KS, and TS all interpret the verse with the same meaning of \""running towards\"" suffering. The variant བརྒྱུག in Q appears to be a scribal error.</i>ག།<br>བདེ་བ་འདོད་ཀྱང་གཏི་མུག་པས།།<br>རང་གི་བདེ་བ་དགྲ་ལྟར་འཇོམས།།",874bf32f-6201-49b1-811b-fa4e3f5229a8
32,གང་ཞིག་བདེ་བས་ཕོངས་པ་དང་།།<br>སྡུག་བསྔལ་མང་ལྡན་དེ་དག་ལ།།<br>བདེ་བ་ཀུན་གྱིས་ཚིམ་པ་དང་།།<br>སྡུག་བསྔལ་ཐམས་ཅད་གཅོད་བྱེད་ཅིང་།།,4ce08f1b-b727-4e0c-bf34-9c710fafbe54
33,"གཏི་མུག་ཀྱང་ནི་སེལ་བྱེད་པ<sup class=\footnote-marker\"">*</sup><i class=\""footnote\"">སེལ་བྱེད་པས་] N,Q; སེལ་བྱེད་པ་ D. The reading པས་is supported by the Sanskrit instrumental form नाशयति and matches the syntactic structure better. Additionally, KP's commentary uses བྱེད་པ་ཡི་ confirming the instrumental case.</i>ས།།<br>དེ་དང་དགེ་མཚུངས་ག་ལ་ཡོད།།<br>དེ་འདྲའི་བཤེས་ཀྱང་ག་ལ་ཡོད།།<br>བསོད་ནམས་དེ་འདྲའང་ག་ལ་ཡོད།།",3a52b962-5473-47dc-89e1-5b31b382da3d
34,"ཕན་བཏགས་<sup class=\footnote-marker\"">*</sup><i class=\""footnote\"">ཕན་བཏགས་] Q ཕནགཏགས་ ‖ Sanskrit कृते and all commentaries <span class=\""text-quotation-style\"">KP,GDR,KS,TS</span> support the reading ཕན་བཏགས་</i>ལན་ལྡོན་<sup class=\""footnote-marker\"">*</sup><i class=\""footnote\"">ལན་ལྡོན་] C,N,Q ལྡོན་ ‖ Sanskrit प्रतिकुर्वीत and commentaries support ལྡོན་. KP explicitly glosses as ཚུར་ལན་ལྡོན་པ་, GDR has ལན་ལྡོན་པ་, and TS has ལན་ལྡོན་པ་. The reading ལྡོན་ is preferred as it matches both Sanskrit and commentarial evidence.</i>གང་ཡིན་པ།།<br>དེ་ཡང་རེ་ཞིག་བསྔགས་འོས་ན།།<br>མ་བཅོལ་ལེགས་པར་བྱེད་པ་ཡི།།<br>བྱང་ཆུབ་སེམས་དཔའ་སྨོས་ཅི་དགོས།།",992d0cac-7a69-4aa0-a3c6-10f645457ec5
35,"འགྲོ་བ་ཉུང་ཟད་ནར་མའི་ཟས་སྦྱོར་བ།།<br>སྐད་ཅིག་ཟས་ཙམ་སྦྱིན་པར་བྱེད་པ་དང་།།<br>བརྙས་བཅས་ཉིན་ཕྱེད་འགྲངས་པར་<sup class=\footnote-marker\"">*</sup><i class=\""footnote\"">འགྲངས་པར་] C,N,Q འདྲངས་པར་; F,G འགྲང་བར་; I འདྲངས་པར་. The reading འགྲངས་པར་ is supported by the Sanskrit तृप्त <span class=\""text-quotation-style\"">tṛpta</span> and commentary evidence. GDR explicitly uses འགྲངས་པར་, and KP's gloss ལྟོ་འགྲངས་པར་ confirms this reading. The verb འགྲངས་ <span class=\""text-quotation-style\"">'to be satisfied/full'</span> better conveys the meaning of satisfaction from eating than the alternatives འདྲངས་ or འགྲང་.</i>བྱེད་པ་ཡང་།།<br>དགེ་བ་བྱེད་པ་ཡིན་ཞེས་སྐྱེ་བོས་བཀུར།།",b84eb25b-313b-4d5e-93f5-c34a302969ab
36,"སེམས་ཅན་གྲངས་<sup class=\footnote-marker\"">*</sup><i class=\""footnote\"">གྲངས་] N,Q བགྲང་ । The reading གྲངས་ is supported by the Sanskrit निरवधिसत्त्वसंख्यया and commentaries KP <span class=\""text-quotation-style\"">གྲངས་མཐའ་ཡས་</span> and GDR <span class=\""text-quotation-style\"">གྲངས་མཐའ་ཡས་པ་</span>.</i>མཐའ་ཡས་ལ་དུས་རིང་དུ།།<br>བདེ་བར་གཤེགས་ཀྱི་བདེ་བ་བླ་ན་མེད།།<br>ཡིད་ལ་བསམ་པ་མཐའ་དག་རྫོགས་བྱེད་པ།།<br>རྟག་ཏུ་<sup class=\""footnote-marker\"">*</sup><i class=\""footnote\"">རྟག་ཏུ་] I རྟག་རུ་ । The reading རྟག་ཏུ་ is supported by the Sanskrit अनुप्रयच्छतः <span class=\""text-quotation-style\"">continuous giving</span> and commentary KP <span class=\""text-quotation-style\"">རྒྱུན་མི་འཆད་པའི་རྟག་ཏུ་</span></i>སྦྱིན་པ་ལྟ་ཞིག་སྨོས་ཅི་དགོས།།",cc5d5dd7-55ba-429a-be39-484173e986a0
37,"གང་ཞིག་དེ་འདྲའི་རྒྱལ་སྲས་སྦྱིན་བདག་ལ།།<br>གལ་ཏེ་ངན་སེམས་སྐྱེད་པར་བྱེད་པ་<sup class=\footnote-marker\"">*</sup><i class=\""footnote\"">སྐྱེད་པར་བྱེད་པ་] C སྐྱེད་པར་བྱེད་ན། Reading བྱེད་པ is supported by Sanskrit करोति <span class=\""text-quotation-style\"">present active participle</span> and matches the syntactical structure better. Also confirmed by KP's commentary using བྱེད་པ.</i>དེ།།<br>ངན་སེམས་བསྐྱེད་པའི་གྲངས་བཞིན་བསྐལ་པར་ནི།།<br>དམྱལ་བར་གནས་པར་འགྱུར་ཞེས་ཐུབ་པས་གསུངས།།",85c4a77c-e1fd-4e07-ac93-ef32b56a6ba0
